code;name;uf;latitude;longitude
3130705;"Indianópolis";MG;-19.0396;-47.9176
3538907;"Pirajuí";SP;-21.9945;-49.4585
3139003;"Machado";MG;-21.6799;-45.9191
2406403;"Lagoa de Velhos";RN;-6.0023;-35.8689
4123808;"Santa Izabel do Oeste";PR;-25.8180;-53.4843
3106309;"Belo Oriente";MG;-19.2221;-42.4834
3171709;"Virgínia";MG;-22.3334;-45.0932
4311155;"Jóia";RS;-28.6475;-54.1218
3203346;"Marechal Floriano";ES;-20.4101;-40.6747
2300804;"Antonina do Norte";CE;-6.7740;-39.9867
3546702;"Santa Gertrudes";SP;-22.4556;-47.5248
3555000;"Tupã";SP;-21.9346;-50.5128
2610806;"Pedra";PE;-8.5006;-36.9463
3203205;"Linhares";ES;-19.3989;-40.0653
3122504;"Dom Cavati";MG;-19.3751;-42.1073
2910057;"Dias d'Ávila";BA;-12.6080;-38.3103
3130804;"Ingaí";MG;-21.4019;-44.9181
2202133;"Campo Grande do Piauí";PI;-7.1343;-41.0389
4319307;"São Paulo das Missões";RS;-28.0225;-54.9376
3163508;"São José do Jacuri";MG;-18.2768;-42.6714
3530706;"Mogi Guaçu";SP;-22.3687;-46.9444
3539004;"Pirangi";SP;-21.0917;-48.6585
1502806;"Curralinho";PA;-1.8141;-49.7978
4115606;"Matelândia";PR;-25.2399;-53.9783
2602605;"Brejo da Madre de Deus";PE;-8.1458;-36.3706
5002001;"Batayporã";MS;-22.2955;-53.2672
3546801;"Santa Isabel";SP;-23.3203;-46.2290
5108105;"Tesouro";MT;-16.0798;-53.5545
4311130;"Jari";RS;-29.2897;-54.2217
2512903;"Rio Tinto";PB;-6.8107;-35.0756
2201988;"Brejo do Piauí";PI;-8.2069;-42.8340
2112233;"Trizidela do Vale";MA;-4.5693;-44.6277
2104057;"Estreito";MA;-6.5596;-47.4393
4311122;"Jaquirana";RS;-28.8835;-50.3607
3122603;"Dom Joaquim";MG;-18.9677;-43.2554
3522505;"Itapevi";SP;-23.5486;-46.9345
3203163;"Laranja da Terra";ES;-19.8987;-41.0575
4107405;"Enéas Marques";PR;-25.9441;-53.1634
3530805;"Mogi Mirim";SP;-22.4318;-46.9574
3554953;"Tuiuti";SP;-22.8143;-46.6950
2512762;"Riachão do Poço";PB;-7.1466;-35.2642
1502905;"Curuçá";PA;-0.7298;-47.8490
2300754;"Amontada";CE;-3.3608;-39.8271
3155306;"Rio Manso";MG;-20.2661;-44.3086
4319406;"São Pedro do Sul";RS;-29.6224;-54.1748
2112209;"Timon";MA;-5.0987;-42.8246
3138302;"Leandro Ferreira";MG;-19.7174;-45.0248
2512754;"Riachão do Bacamarte";PB;-7.2500;-35.6631
2512747;"Riachão";PB;-6.5410;-35.6597
3114550;"Carneirinho";MG;-19.6983;-50.6938
2201960;"Brasileira";PI;-4.1333;-41.7810
2704609;"Maravilha";AL;-9.2323;-37.3492
2901957;"Apuarema";BA;-13.8572;-39.7444
3522604;"Itapira";SP;-22.4393;-46.8220
4214300;"Rancho Queimado";SC;-27.6728;-49.0125
3555307;"Turmalina";SP;-20.0521;-50.4764
2201945;"Boqueirão do Piauí";PI;-4.4871;-42.1173
4311205;"Júlio de Castilhos";RS;-29.2287;-53.6832
4124103;"Santo Antônio da Platina";PR;-23.2922;-50.0741
3130101;"Igarapé";MG;-20.0706;-44.3026
2104008;"Esperantinópolis";MA;-4.8765;-44.8826
4107751;"Figueira";PR;-23.8504;-50.4025
3301876;"Iguaba Grande";RJ;-22.8407;-42.2124
2112308;"Tuntum";MA;-5.2577;-44.6475
4319372;"São Pedro do Butiá";RS;-28.1241;-54.8977
5107404;"São Pedro da Cipa";MT;-16.0015;-54.9181
2512721;"Pedro Régis";PB;-6.6382;-35.2912
2910107;"Dom Basílio";BA;-13.7599;-41.7720
3538808;"Piraju";SP;-23.1938;-49.3836
4206108;"Grão-Pará";SC;-28.1874;-49.2131
2704708;"Marechal Deodoro";AL;-9.7184;-35.8938
2201929;"Bonfim do Piauí";PI;-9.1664;-42.8727
2414605;"Upanema";RN;-5.6410;-37.2580
5206305;"Cristianópolis";GO;-17.1983;-48.7051
3514403;"Dracena";SP;-21.4856;-51.5340
1502855;"Curuá";PA;-1.8885;-55.1192
2309003;"Mucambo";CE;-3.9030;-40.7429
4107736;"Fernandes Pinheiro";PR;-25.4103;-50.5488
4303004;"Cachoeira do Sul";RS;-30.0485;-52.8890
3146552;"Pai Pedro";MG;-15.5340;-43.0672
4319737;"São Valério do Sul";RS;-27.7864;-53.9344
3121902;"Divinésia";MG;-20.9904;-43.0036
3547106;"Santa Mercedes";SP;-21.3521;-51.7513
2104107;"Fortaleza dos Nogueiras";MA;-6.9651;-46.1704
2308351;"Milhã";CE;-5.6765;-39.1939
3301850;"Guapimirim";RJ;-22.5301;-42.9857
2901908;"Aporá";BA;-11.6600;-38.0795
3530607;"Mogi das Cruzes";SP;-23.5192;-46.1854
2611200;"Poção";PE;-8.1863;-36.7036
4124202;"Santo Antônio do Caiuá";PR;-22.7348;-52.3437
2414456;"Triunfo Potiguar";RN;-5.8655;-37.1880
2104099;"Formosa da Serra Negra";MA;-6.4421;-46.1907
3171071;"Veredinha";MG;-17.3951;-42.7380
5214705;"Nova América";GO;-15.0223;-49.8944
5001904;"Bataguassu";MS;-21.7186;-52.4217
2112274;"Tufilândia";MA;-3.6716;-45.6357
2210201;"São José do Piauí";PI;-6.8723;-41.4773
2202026;"Buriti dos Montes";PI;-5.3120;-41.0981
4319711;"São Valentim do Sul";RS;-29.0496;-51.7643
3138351;"Leme do Prado";MG;-17.0815;-42.6954
2512804;"Riacho dos Cavalos";PB;-6.4358;-37.6522
2603009;"Cabrobó";PE;-8.5141;-39.3105
3547205;"Santana da Ponte Pensa";SP;-20.2541;-50.7992
4319703;"São Valentim";RS;-27.5553;-52.5262
4116000;"Miraselva";PR;-22.9682;-51.4832
1503200;"Igarapé-Açu";PA;-1.1279;-47.6244
2925253;"Ponto Novo";BA;-10.8649;-40.1342
2104081;"Fernando Falcão";MA;-6.1508;-44.9011
3505807;"Bastos";SP;-21.9211;-50.7323
2300150;"Acarape";CE;-4.2242;-38.7047
3522406;"Itapeva";SP;-23.9870;-48.8764
2104073;"Feira Nova do Maranhão";MA;-6.9626;-46.6831
1101559;"Teixeirópolis";RO;-10.9336;-62.2553
2512788;"Riacho de Santo Antônio";PB;-7.6938;-36.1569
4214102;"Presidente Nereu";SC;-27.2776;-49.3904
2202000;"Buriti dos Lopes";PI;-3.1732;-41.8715
3146503;"Pains";MG;-20.3702;-45.6629
2504603;"Conde";PB;-7.2611;-34.9120
3555356;"Ubarana";SP;-21.1659;-49.7192
2917607;"Jaguaquara";BA;-13.5270;-39.9692
2414407;"Touros";RN;-5.2002;-35.4573
2933406;"Wagner";BA;-12.2821;-41.1655
2112100;"Timbiras";MA;-4.2553;-43.9391
4107801;"Floraí";PR;-23.3210;-52.3014
4124020;"Santa Tereza do Oeste";PR;-25.0556;-53.6228
3171030;"Verdelândia";MG;-15.5921;-43.6102
2308302;"Milagres";CE;-7.3138;-38.9439
4311502;"Lavras do Sul";RS;-30.8110;-53.8980
3514205;"Dolcinópolis";SP;-20.1232;-50.5127
4319802;"São Vicente do Sul";RS;-29.6923;-54.6785
1703305;"Bom Jesus do Tocantins";TO;-8.9656;-48.1638
2704500;"Maragogi";AL;-9.0121;-35.2211
4205902;"Gaspar";SC;-26.9292;-48.9564
4214201;"Quilombo";SC;-26.7266;-52.7183
2803609;"Laranjeiras";SE;-10.8041;-37.1660
4124004;"Santana do Itararé";PR;-23.7560;-49.6283
4107652;"Fazenda Rio Grande";PR;-25.6501;-49.3093
2209500;"Santo Inácio do Piauí";PI;-7.4266;-41.9113
2925204;"Pojuca";BA;-12.4320;-38.3302
3301900;"Itaboraí";RJ;-22.7456;-42.8583
5107305;"São José do Rio Claro";MT;-13.4442;-56.7227
2909406;"Cotegipe";BA;-12.0303;-44.2581
2103901;"Duque Bacelar";MA;-4.1541;-42.9456
4206009;"Governador Celso Ramos";SC;-27.3165;-48.5585
2308401;"Missão Velha";CE;-7.2497;-39.1481
4311601;"Liberato Salzano";RS;-27.6013;-53.0696
2512101;"Pombal";PB;-6.7712;-37.7986
3162948;"São José da Barra";MG;-20.7182;-46.3117
5107297;"São José do Povo";MT;-16.4653;-54.2539
5206206;"Cristalina";GO;-16.7654;-47.6018
3514304;"Dourado";SP;-22.1151;-48.3166
2414506;"Umarizal";RN;-5.9888;-37.8132
3547007;"Santa Maria da Serra";SP;-22.5694;-48.1528
5002209;"Bonito";MS;-21.1277;-56.4872
2201309;"Barreiras do Piauí";PI;-9.9242;-45.4785
4115804;"Medianeira";PR;-25.2904;-54.0875
3114402;"Carmo do Rio Claro";MG;-20.9707;-46.1219
2901205;"Anagé";BA;-14.6114;-41.1355
2909505;"Cravolândia";BA;-13.3594;-39.8138
3171105;"Veríssimo";MG;-19.6668;-48.3081
2300200;"Acaraú";CE;-2.8816;-40.1191
2308377;"Miraíma";CE;-3.5710;-39.9699
4319752;"São Vendelino";RS;-29.3679;-51.3784
4303400;"Caiçara";RS;-27.2761;-53.4302
2406304;"Lagoa de Pedras";RN;-6.1495;-35.4364
2512077;"Poço de José de Moura";PB;-6.5764;-38.5113
4214151;"Princesa";SC;-26.4446;-53.5999
2503902;"Camalaú";PB;-7.8886;-36.8238
3162922;"São Joaquim de Bicas";MG;-20.0453;-44.2634
1101609;"Theobroma";RO;-10.2459;-62.3495
5002308;"Brasilândia";MS;-21.2471;-52.0363
2201408;"Barro Duro";PI;-5.8198;-42.5098
4107603;"Faxinal";PR;-24.0023;-51.3259
3106200;"Belo Horizonte";MG;-19.9237;-43.9363
4115903;"Mirador";PR;-23.2570;-52.7763
4213500;"Porto Belo";SC;-27.1547;-48.5421
4319604;"São Sepé";RS;-30.1677;-53.5677
1503101;"Gurupá";PA;-1.4068;-51.6480
4311429;"Lajeado do Bugre";RS;-27.6918;-53.1799
2901304;"Andaraí";BA;-12.8005;-41.3271
3162906;"São João Nepomuceno";MG;-21.5407;-43.0107
1503093;"Goianésia do Pará";PA;-3.8385;-49.0992
2209559;"São Braz do Piauí";PI;-9.0644;-42.9985
4205308;"Faxinal dos Guedes";SC;-26.8531;-52.2610
3203601;"Mucurici";ES;-18.0941;-40.5172
3146404;"Paineiras";MG;-18.9023;-45.5356
3130051;"Icaraí de Minas";MG;-16.2181;-44.9071
3513603;"Cunha";SP;-23.0760;-44.9593
2413805;"Taboleiro Grande";RN;-5.9288;-38.0441
1702703;"Aurora do Tocantins";TO;-12.7145;-46.4089
2917508;"Jacobina";BA;-11.1834;-40.5097
2308203;"Meruoca";CE;-3.5433;-40.4534
4311403;"Lajeado";RS;-29.4666;-51.9633
4124053;"Santa Terezinha de Itaipu";PR;-25.4430;-54.3996
1503077;"Garrafão do Norte";PA;-1.9368;-47.0463
3506201;"Bento de Abreu";SP;-21.2719;-50.8122
4107702;"Fênix";PR;-23.9134;-51.9795
3154705;"Ribeirão Vermelho";MG;-21.1915;-45.0612
3113701;"Carlos Chagas";MG;-17.7042;-40.7627
5107354;"São José do Xingu";MT;-10.8070;-52.7321
1101435;"Nova União";RO;-10.9164;-62.5553
2802908;"Itabaiana";SE;-10.6856;-37.4271
2112506;"Tutóia";MA;-2.7632;-42.2742
3138203;"Lavras";MG;-21.2450;-44.9999
5206503;"Cromínia";GO;-17.2874;-49.3820
2405603;"Jardim de Piranhas";RN;-6.3791;-37.3494
2909307;"Correntina";BA;-13.3434;-44.6235
1711506;"Jaú do Tocantins";TO;-12.6517;-48.5942
3105509;"Barão do Monte Alto";MG;-21.2458;-42.2379
3170909;"Varzelândia";MG;-15.7018;-44.0269
2209401;"Santo Antônio de Lisboa";PI;-6.9826;-41.2314
4115853;"Mercedes";PR;-24.4547;-54.1644
3301801;"Engenheiro Paulo de Frontin";RJ;-22.5494;-43.6778
4303202;"Cacique Doble";RS;-27.7665;-51.6646
3146750;"Palmópolis";MG;-16.7385;-40.4206
2512002;"Pocinhos";PB;-7.0775;-36.0588
4115200;"Maringá";PR;-23.4240;-51.9395
2104305;"Godofredo Viana";MA;-1.4148;-45.7733
2925600;"Presidente Dutra";BA;-11.2942;-41.9860
5107701;"Rosário Oeste";MT;-14.8379;-56.4334
3555208;"Turiúba";SP;-20.9502;-50.1079
2803005;"Itabaianinha";SE;-11.2758;-37.7866
1101401;"Monte Negro";RO;-10.0375;-63.3339
5002100;"Bela Vista";MS;-22.1057;-56.5355
3162708;"São João do Paraíso";MG;-15.3148;-42.0154
2201200;"Barras";PI;-4.2468;-42.2956
2209377;"Santa Rosa do Piauí";PI;-6.7987;-42.2797
3130002;"Ibituruna";MG;-21.1514;-44.7481
3538204;"Pinhalzinho";SP;-22.7814;-46.5918
2405702;"Jardim do Seridó";RN;-6.5842;-36.7744
2901106;"Amélia Rodrigues";BA;-12.3987;-38.7549
2503803;"Caldas Brandão";PB;-7.1678;-35.3501
4107009;"Curiúva";PR;-24.0334;-50.4586
1719004;"Santa Tereza do Tocantins";TO;-10.2816;-47.8100
3171006;"Vazante";MG;-17.9897;-46.9005
2300101;"Abaiara";CE;-7.3592;-39.0480
3203403;"Mimoso do Sul";ES;-21.0629;-41.3635
4303301;"Caibaté";RS;-28.2891;-54.6370
2112456;"Turilândia";MA;-2.2237;-45.3090
3121803;"Dionísio";MG;-19.8420;-42.7766
3506003;"Bauru";SP;-22.3310;-49.0702
2209351;"Santana do Piauí";PI;-6.9459;-41.5187
3154507;"Riacho dos Machados";MG;-16.0052;-43.0497
4205357;"Flor do Sertão";SC;-26.7781;-53.3486
2201176;"Barra D'Alcântara";PI;-6.5192;-42.1069
3530003;"Mira Estrela";SP;-19.9795;-50.1376
1101500;"Seringueiras";RO;-11.7714;-63.0369
3162807;"São João Evangelista";MG;-18.5477;-42.7648
3301108;"Cantagalo";RJ;-21.9811;-42.3648
1101492;"São Francisco do Guaporé";RO;-12.0794;-63.5677
3146701;"Palma";MG;-21.3775;-42.3181
2611101;"Petrolina";PE;-9.3998;-40.5000
2933604;"Xique-Xique";BA;-10.8234;-42.7320
5214606;"Niquelândia";GO;-14.4707;-48.4602
1101484;"São Felipe D'Oeste";RO;-11.8002;-61.4737
1200104;"Brasiléia";AC;-11.0154;-68.7500
3203502;"Montanha";ES;-18.1264;-40.3643
5107776;"Santa Terezinha";MT;-10.4694;-50.5094
1101476;"Primavera de Rondônia";RO;-11.9749;-61.3769
3521804;"Itaí";SP;-23.4175;-49.0907
5107768;"Santa Rita do Trivelato";MT;-13.8162;-55.2752
3506102;"Bebedouro";SP;-20.9494;-48.4826
3554508;"Tietê";SP;-23.0988;-47.7156
2209450;"Santo Antônio dos Milagres";PI;-6.0457;-42.7105
1101468;"Pimenteiras do Oeste";RO;-13.4835;-61.0465
3154606;"Ribeirão das Neves";MG;-19.7664;-44.0871
3113602;"Careaçu";MG;-22.0433;-45.6995
2308609;"Monsenhor Tabosa";CE;-4.7894;-40.0630
2503753;"Cajazeirinhas";PB;-6.9622;-37.7995
1710904;"Itapiratins";TO;-8.3894;-48.1012
2602902;"Cabo de Santo Agostinho";PE;-8.2869;-35.0326
3138625;"Limeira do Oeste";MG;-19.5542;-50.5766
2802809;"Indiaroba";SE;-11.5250;-37.5082
5002159;"Bodoquena";MS;-20.5526;-56.6773
2925402;"Potiraguá";BA;-15.5942;-39.8743
5206404;"Crixás";GO;-14.5467;-49.9684
2405504;"Jardim de Angicos";RN;-5.6528;-35.9697
4213351;"Ponte Alta do Norte";SC;-27.1628;-50.4673
1600808;"Vitória do Jari";AP;-0.9289;-52.4284
4205175;"Entre Rios";SC;-26.7241;-52.5627
3538006;"Pindamonhangaba";SP;-22.9377;-45.4628
5107750;"Salto do Céu";MT;-15.1295;-58.1250
5107743;"Santa Cruz do Xingu";MT;-10.1568;-52.3907
2512036;"Poço Dantas";PB;-6.4052;-38.4977
2901155;"América Dourada";BA;-11.4536;-41.4360
3138609;"Lima Duarte";MG;-21.8391;-43.7920
1101450;"Parecis";RO;-12.1796;-61.6043
3554607;"Timburi";SP;-23.2059;-49.6069
3105400;"Barão de Cocais";MG;-19.9451;-43.4873
2300408;"Aiuaba";CE;-6.5713;-40.1225
4302584;"Bozano";RS;-28.3684;-53.7717
3171303;"Viçosa";MG;-20.7536;-42.8815
4205159;"Doutor Pedrinho";SC;-26.7143;-49.4855
4310751;"Ivorá";RS;-29.5215;-53.5815
1200179;"Capixaba";AC;-10.5722;-67.6753
2925501;"Prado";BA;-17.3357;-39.2302
3529807;"Mineiros do Tietê";SP;-22.4114;-48.4509
2610400;"Parnamirim";PE;-8.0892;-39.5764
4123402;"Santa Fé";PR;-23.0420;-51.8084
5213905;"Mossâmedes";GO;-16.1276;-50.2152
5222203;"Vila Boa";GO;-15.0383;-47.0579
1101807;"Vale do Paraíso";RO;-10.4270;-62.1332
2704906;"Mar Vermelho";AL;-9.4487;-36.3875
3538105;"Pindorama";SP;-21.1865;-48.9050
1718907;"Santa Rosa do Tocantins";TO;-11.4450;-48.1177
3130408;"Ijaci";MG;-21.1711;-44.9245
3202801;"Itapemirim";ES;-21.0107;-40.8340
1702554;"Augustinópolis";TO;-5.4686;-47.8837
2201606;"Beneditinos";PI;-5.4560;-42.3597
1718899;"Santa Rita do Tocantins";TO;-10.8629;-48.9081
3301157;"Cardoso Moreira";RJ;-21.4869;-41.6096
2602209;"Bom Jardim";PE;-7.7980;-35.5882
3546405;"Santa Cruz do Rio Pardo";SP;-22.9056;-49.6272
3505401;"Barra do Turvo";SP;-24.7582;-48.5053
5107578;"Rondolândia";MT;-10.8444;-61.4597
2901502;"Anguera";BA;-12.1515;-39.2453
3163102;"São José da Varginha";MG;-19.7101;-44.5576
4310850;"Jaboticaba";RS;-27.6329;-53.2788
3122207;"Divinolândia de Minas";MG;-18.8048;-42.6118
3529906;"Miracatu";SP;-24.2840;-47.4590
5214002;"Mozarlândia";GO;-14.7476;-50.5715
2209757;"São Gonçalo do Gurguéia";PI;-10.0289;-45.3030
1718881;"Santa Maria do Tocantins";TO;-8.7756;-47.7480
1710706;"Itaguatins";TO;-5.7713;-47.4806
3146602;"Paiva";MG;-21.2896;-43.4152
4302659;"Brochier";RS;-29.5576;-51.5919
1502509;"Chaves";PA;-0.1644;-49.9815
1702901;"Axixá do Tocantins";TO;-5.6173;-47.7714
2602308;"Bonito";PE;-8.4727;-35.7273
3154903;"Rio Casca";MG;-20.2261;-42.6515
2201572;"Belém do Piauí";PI;-7.3789;-40.9721
1200138;"Bujari";AC;-9.8311;-67.9524
4319000;"São Marcos";RS;-28.9701;-51.0659
1718865;"Santa Fé do Araguaia";TO;-7.1489;-48.6908
3163201;"São José do Alegre";MG;-22.3291;-45.5264
3521705;"Itaberá";SP;-23.8627;-49.1384
1600600;"Santana";AP;-0.0308;-51.1780
2924801;"Piritiba";BA;-11.7290;-40.5535
4213401;"Ponte Serrada";SC;-26.8705;-52.0155
2201556;"Bela Vista do Piauí";PI;-7.9731;-41.8709
3554409;"Terra Roxa";SP;-20.7870;-48.3314
3138401;"Leopoldina";MG;-21.5304;-42.6440
2209856;"São João da Canabrava";PI;-6.8161;-41.3465
3505351;"Barra do Chapéu";SP;-24.4714;-49.0263
4106852;"Cruzmaltina";PR;-23.9909;-51.4470
3155009;"Rio Doce";MG;-20.2455;-42.8950
2504157;"Casserengue";PB;-6.7821;-35.8187
4205209;"Erval Velho";SC;-27.2754;-51.4422
5222005;"Vianópolis";GO;-16.7421;-48.5144
4310801;"Ivoti";RS;-29.5926;-51.1607
1600709;"Tartarugalzinho";AP;1.5060;-50.9104
3513504;"Cubatão";SP;-23.8836;-46.4228
2413706;"Sítio Novo";RN;-6.1050;-35.9101
2803203;"Itaporanga d'Ajuda";SE;-10.9960;-37.3048
3546207;"Santa Cruz da Conceição";SP;-22.1378;-47.4538
3130200;"Igaratinga";MG;-19.9526;-44.7078
4205191;"Ermo";SC;-28.9861;-49.6429
3300951;"Comendador Levy Gasparian";RJ;-22.0292;-43.2046
2112407;"Turiaçu";MA;-1.6719;-45.3709
3138500;"Liberdade";MG;-22.0276;-44.3198
4123303;"Santa Cruz de Monte Castelo";PR;-22.9571;-53.2935
3171204;"Vespasiano";MG;-19.6925;-43.9199
4310652;"Itati";RS;-29.4913;-50.1009
2917904;"Jandaíra";BA;-11.5638;-37.7831
2704807;"Maribondo";AL;-9.5813;-36.3086
2933059;"Várzea da Roça";BA;-11.6080;-40.1380
2610301;"Paranatama";PE;-8.9215;-36.6576
4302600;"Braga";RS;-27.6146;-53.7401
5213806;"Morrinhos";GO;-17.7339;-49.1212
3122009;"Divino";MG;-20.6145;-42.1478
3300936;"Carapebus";RJ;-22.1871;-41.6616
3130309;"Iguatama";MG;-20.1759;-45.7057
4205555;"Frei Rogério";SC;-27.1734;-50.8063
2209807;"São Gonçalo do Piauí";PI;-5.9966;-42.7026
2111748;"Senador Alexandre Costa";MA;-5.2609;-44.0559
5001508;"Bandeirantes";MS;-19.9200;-54.3627
3546306;"Santa Cruz das Palmeiras";SP;-21.8266;-47.2491
3163003;"São José da Safira";MG;-18.3242;-42.1463
3530201;"Mirante do Paranapanema";SP;-22.2912;-51.9076
4318804;"São Lourenço do Sul";RS;-31.3673;-51.9795
4302451;"Boqueirão do Leão";RS;-29.3039;-52.4325
2909703;"Cristópolis";BA;-12.2333;-44.4144
4115101;"Mariluz";PR;-24.0082;-53.1483
1502301;"Capitão Poço";PA;-1.7449;-47.0644
3538501;"Piquete";SP;-22.6123;-45.1808
3513850;"Dirce Reis";SP;-20.4663;-50.6066
2512408;"Puxinanã";PB;-7.1470;-35.9634
2104206;"Fortuna";MA;-5.7373;-44.1606
2602100;"Bom Conselho";PE;-9.1699;-36.6799
5107602;"Rondonópolis";MT;-16.4750;-54.6221
3122108;"Divino das Laranjeiras";MG;-18.7785;-41.4802
4213708;"Pouso Redondo";SC;-27.2584;-49.9345
5213772;"Montividiu do Norte";GO;-13.3454;-48.6864
2103554;"Conceição do Lago-Açu";MA;-3.8379;-44.8978
2209658;"São Francisco de Assis do Piauí";PI;-8.2378;-41.6876
2111722;"Satubinha";MA;-4.0404;-45.2362
3522000;"Itaju";SP;-21.9847;-48.8050
3154804;"Rio Acima";MG;-20.0880;-43.7911
4310603;"Itaqui";RS;-29.1216;-56.5572
2504207;"Catingueira";PB;-7.1244;-37.6078
3530300;"Mirassol";SP;-20.8169;-49.5121
4318903;"São Luiz Gonzaga";RS;-28.4084;-54.9607
4106902;"Curitiba";PR;-25.4133;-49.2679
3171154;"Vermelho Novo";MG;-20.0364;-42.2667
1502400;"Castanhal";PA;-1.2941;-47.9264
4115457;"Marquinho";PR;-25.1151;-52.2554
1711100;"Itaporã do Tocantins";TO;-8.5728;-48.6900
3202652;"Irupi";ES;-20.3456;-41.6417
2111706;"São Vicente Ferrer";MA;-2.8894;-44.8783
5222054;"Vicentinópolis";GO;-17.7351;-49.8055
2933000;"Valente";BA;-11.4102;-39.4639
4213807;"Praia Grande";SC;-29.1975;-49.9507
5205703;"Córrego do Ouro";GO;-16.2949;-50.5520
2704104;"Lagoa da Canoa";AL;-9.8287;-36.7350
3301009;"Campos dos Goytacazes";RJ;-21.7567;-41.3237
3546256;"Santa Cruz da Esperança";SP;-21.2923;-47.4304
3522109;"Itanhaém";SP;-24.1856;-46.7891
3162955;"São José da Lapa";MG;-19.6999;-43.9608
1200013;"Acrelândia";AC;-10.0774;-67.0504
3513801;"Diadema";SP;-23.6864;-46.6114
2917706;"Jaguarari";BA;-10.2577;-40.1948
2901353;"Andorinha";BA;-10.3456;-39.8339
4107256;"Douradina";PR;-23.3825;-53.2923
5213855;"Morro Agudo de Goiás";GO;-15.3201;-50.0566
3554805;"Tremembé";SP;-22.9621;-45.5452
4310702;"Itatiba do Sul";RS;-27.3821;-52.4552
4123600;"Santa Inês";PR;-22.6402;-51.9016
2103505;"Colinas";MA;-6.0262;-44.2495
2924678;"Piraí do Norte";BA;-13.7610;-39.3776
2111805;"Sítio Novo";MA;-5.8773;-46.7007
2209609;"São Félix do Piauí";PI;-5.9325;-42.1137
1101757;"Vale do Anari";RO;-9.8557;-62.1762
3538303;"Piquerobi";SP;-21.8895;-51.7305
3121407;"Desterro de Entre Rios";MG;-20.6598;-44.3349
4205605;"Galvão";SC;-26.4551;-52.6913
2414100;"Tenente Ananias";RN;-6.4686;-38.1796
5205802;"Corumbá de Goiás";GO;-15.9246;-48.8078
3513900;"Divinolândia";SP;-21.6617;-46.7398
2504033;"Capim";PB;-6.9206;-35.1735
4115408;"Marmeleiro";PR;-26.1489;-53.0254
2917805;"Jaguaripe";BA;-13.1126;-38.8950
2308500;"Mombaça";CE;-5.7429;-39.6267
3546603;"Santa Fé do Sul";SP;-20.2119;-50.9253
3114006;"Carmo da Mata";MG;-20.5605;-44.8694
2111789;"Serrano do Maranhão";MA;-1.8529;-45.1137
4123709;"Santa Isabel do Ivaí";PR;-23.0014;-53.1969
2512200;"Prata";PB;-7.6948;-37.0844
4302501;"Bossoroca";RS;-28.7303;-54.9102
2924652;"Pintadas";BA;-11.8145;-39.9082
5107008;"Poxoréu";MT;-15.8271;-54.3960
2103604;"Coroatá";MA;-4.1282;-44.1276
2209708;"São Francisco do Piauí";PI;-7.2457;-42.5445
2300309;"Acopiara";CE;-6.0957;-39.4534
2405900;"João Dias";RN;-6.2763;-37.7970
2504009;"Campina Grande";PB;-7.2191;-35.8898
3530102;"Mirandópolis";SP;-21.1336;-51.1025
4107207;"Dois Vizinhos";PR;-25.7497;-53.0536
2909604;"Crisópolis";BA;-11.5101;-38.1497
2111763;"Senador La Rocque";MA;-5.4365;-47.2985
2512309;"Princesa Isabel";PB;-7.7352;-37.9944
1502707;"Conceição do Araguaia";PA;-8.2712;-49.2705
4115507;"Marumbi";PR;-23.7086;-51.6395
4319208;"São Nicolau";RS;-28.1855;-55.2658
4205431;"Formosa do Sul";SC;-26.6475;-52.7933
1101708;"Urupá";RO;-11.1215;-62.3756
4213609;"Porto União";SC;-26.2332;-51.0805
2201507;"Batalha";PI;-4.0239;-42.0762
3202702;"Itaguaçu";ES;-19.8031;-40.8559
3521903;"Itajobi";SP;-21.3164;-49.0585
3146008;"Ouro Fino";MG;-22.2820;-46.3694
2901403;"Angical";BA;-12.0066;-44.6940
3505302;"Barra Bonita";SP;-22.4942;-48.5617
2504108;"Carrapateira";PB;-7.0386;-38.3442
3129657;"Ibiracatu";MG;-15.6646;-44.1672
2111607;"São Raimundo das Mangabeiras";MA;-7.0200;-45.4785
2307809;"Marco";CE;-3.1174;-40.1497
4311007;"Jaguarão";RS;-32.5655;-53.3779
2932903;"Valença";BA;-13.3708;-39.0714
4107306;"Doutor Camargo";PR;-23.5558;-52.2189
4205407;"Florianópolis";SC;-27.5975;-48.5497
3170529;"Urucuia";MG;-16.1264;-45.7418
3203056;"Jaguaré";ES;-18.9053;-40.0749
2413904;"Taipu";RN;-5.6209;-35.5970
2917102;"Itororó";BA;-15.1201;-40.0699
2704005;"Junqueiro";AL;-9.9323;-36.4732
3513702;"Descalvado";SP;-21.9037;-47.6200
3137809;"Lambari";MG;-21.9744;-45.3485
3145851;"Oratórios";MG;-20.4318;-42.8055
3113800;"Carmésia";MG;-19.0870;-43.1419
2209005;"Rio Grande do Piauí";PI;-7.7780;-43.1384
4302808;"Caçapava do Sul";RS;-30.5144;-53.4921
2307908;"Martinópole";CE;-3.2261;-40.6927
3301405;"Conceição de Macabu";RJ;-22.0838;-41.8708
2908903;"Coração de Maria";BA;-12.2473;-38.7480
4123501;"Santa Helena";PR;-24.8590;-54.3332
3170503;"Urucânia";MG;-20.3557;-42.7438
2103406;"Coelho Neto";MA;-4.2570;-43.0121
2511608;"Pilões";PB;-6.8688;-35.6137
